gene,CDS length,essentiality,SNV,InDel,lethal,Local CDS length,Local Intron length,Monroe CDS Count,Monroe intron Count,Weng CDS Count,Weng intron Count,Counts of AT homomeric runs (size >= 3bp) in CDS,Total length of AT homomeric runs (size >= 3bp) in CDS,Counts of AT homomeric runs (size >= 3bp) in intron,Total length of AT homomeric runs (size >= 3bp) in intron
AT3G59550,2082,ESN,0.002401537,0,Lethal,2082,1153,0,0,0,0,64,203,75,283
AT3G59770,5257,MRP,0.000426985,0,Non-lethal,4941,1809,0,0,0,0,177,601,96,372
AT3G60190,1875,CND,0,0,Non-lethal,1875,1410,0,0,0,0,49,162,93,346
AT3G60330,2886,CLB,0.002772003,0,Non-lethal,2886,1861,0,0,0,0,99,333,133,470
AT3G60370,729,MRP,0,0,Non-lethal,729,805,0,0,0,0,21,70,39,145
AT3G60460,894,ESN,0,0.003355705,Lethal,894,169,0,0,0,0,31,104,16,62
AT3G60500,1317,MRP,0,0,Non-lethal,1317,1004,0,0,0,0,43,143,78,280
AT3G60740,3765,ESN,0.000796813,0.000265604,Lethal,3765,2176,0,0,0,0,143,481,122,415
AT3G60830,1092,ESN,0.000915751,0,Lethal,1092,611,0,0,0,0,36,120,40,143
AT3G61110,261,CND,0,0,Non-lethal,261,662,0,0,0,0,7,23,43,154
AT3G61140,1326,ESN,0,0,Lethal,1326,1999,0,0,0,0,35,113,95,337
AT3G61190,1116,MRP,0.014336918,0,Non-lethal,579,0,0,0,0,0,23,85,0,0
AT3G61430,861,CLB,0,0,Non-lethal,861,596,0,0,0,0,16,57,31,112
AT3G61440,1386,CLB,0.011235955,0.003370787,Non-lethal,1107,801,0,0,0,0,42,137,49,179
AT3G61510,1467,MRP,0.000681663,0,Non-lethal,1467,769,0,0,0,0,62,203,52,189
AT3G61710,2007,ESN,0.001633987,0,Lethal,1554,1223,0,0,0,0,57,195,67,252
AT3G61730,1065,MRP,0,0,Non-lethal,1065,984,0,0,0,0,32,105,56,190
AT3G61780,3366,ESN,0,0,Lethal,3366,283,0,0,0,0,128,428,17,57
AT3G61850,2335,MRP,0,0,Non-lethal,975,681,0,0,0,0,36,117,43,162
AT3G61890,708,CND,0.007062147,0,Non-lethal,708,186,0,0,0,0,24,83,13,50
AT3G62030,1147,CND,0.001197605,0,Non-lethal,942,1194,0,0,0,0,36,117,93,347
AT3G62090,1527,MRP,0.00032175,0,Non-lethal,1092,358,0,0,0,0,49,155,23,83
AT3G62800,1445,MRP,0.000959693,0.001919386,Non-lethal,1068,619,0,0,0,0,37,124,48,159
AT3G62910,1269,ESN,0,0.000788022,Lethal,1269,1457,0,0,0,0,44,146,87,323
AT3G62980,1785,MRP,0.000560224,0,Non-lethal,1785,918,0,0,0,0,50,165,56,205
AT3G63190,828,ESN,0,0,Lethal,828,952,0,0,0,0,24,75,58,216
AT3G63250,1107,CLB,0.002123142,0.002123142,Non-lethal,1002,1011,0,0,0,0,32,109,56,191
AT3G63300,1629,CLB,0,0,Non-lethal,1497,1096,0,0,0,0,37,119,65,237
AT3G63410,1017,ESN,0.000983284,0,Lethal,1017,170,0,0,0,0,18,57,9,32
AT3G63420,297,MRP,0,0,Non-lethal,297,726,0,0,0,0,10,30,29,104
AT3G63490,1140,ESN,0,0,Lethal,1041,711,0,0,0,0,33,111,34,120
AT3G63520,1617,CLB,0.000618429,0.001855288,Non-lethal,1617,1340,0,0,0,0,55,192,60,210
AT3G63530,747,MRP,0,0,Non-lethal,747,1053,0,0,0,0,20,66,54,188
AT4G00020,4082,ESN,0.00042735,0.0002849,Non-lethal,3564,3906,0,0,0,0,150,495,223,833
AT4G00100,456,MRP,0,0,Non-lethal,456,496,0,0,0,0,7,23,20,67
AT4G00220,687,ESN,0,0,Lethal,687,1254,0,0,0,0,13,40,80,321
AT4G00310,909,ESN,0,0,Lethal,909,470,0,0,0,0,32,109,27,100
AT4G00330,1236,ESN,0.004854369,0,Lethal,1236,405,0,0,0,0,34,114,19,67
AT4G00450,6762,MRP,0.000887311,0,Non-lethal,6762,1480,0,0,0,0,253,849,87,317
AT4G00620,1083,ESN,0.008310249,0,Lethal,1083,441,0,0,0,0,30,98,28,108
AT4G00650,945,MRP,0.003174603,0,Non-lethal,945,482,0,0,0,0,34,112,22,71
AT4G00710,1470,CND,0,0,Non-lethal,1470,911,0,0,0,0,44,147,54,195
AT4G00730,2622,MRP,0.000485201,0,Non-lethal,2409,1954,0,0,0,0,45,147,128,492
AT4G00800,5742,ESN,0.000174155,0,Lethal,5742,2726,0,0,0,0,220,733,154,560
AT4G01050,1401,MRP,0.006423983,0,Non-lethal,1401,901,0,0,0,0,52,169,50,161
AT4G01060,407,CLB,0.017467249,0,Non-lethal,234,200,0,0,0,0,4,15,16,61
AT4G01100,1139,MRP,0.001388889,0,Non-lethal,1101,1079,0,0,0,0,38,137,58,218
AT4G01190,1206,CND,0.005804312,0.000829187,Non-lethal,1206,715,0,0,1,0,49,161,39,160
AT4G01220,1329,ESN,0,0,Lethal,1083,1135,0,0,0,0,48,157,54,198
AT4G01370,1131,MRP,0,0,Non-lethal,1131,540,0,0,0,0,39,128,25,90
AT4G01470,759,CND,0.009222661,0,Non-lethal,759,0,0,0,0,0,28,92,0,0
AT4G01500,1002,MRP,0,0,Non-lethal,1002,203,0,0,0,0,32,107,15,66
AT4G01540,1422,MRP,0.001484781,0,Non-lethal,1422,725,0,0,0,0,45,146,48,163
AT4G01800,3764,ESN,0.002581478,0,Lethal,3129,2080,0,0,0,0,105,343,126,469
AT4G02060,2151,ESN,0.0009298,0,Lethal,2151,1663,0,0,0,0,70,227,95,345
AT4G02150,1596,CND,0.005639098,0,Non-lethal,1596,1123,0,0,0,0,50,165,77,275
AT4G02195,972,ESN,0.00308642,0.001028807,Lethal,972,1122,0,0,0,0,36,122,56,213
AT4G02280,2430,CLB,0.001234568,0,Non-lethal,2430,1124,0,0,0,0,79,252,81,294
AT4G02460,2772,ESN,0,0,Non-lethal,2772,1433,0,0,0,0,113,377,86,322
AT4G02510,4512,ESN,0,0,Lethal,4512,83,0,0,0,0,134,449,7,27
AT4G02560,2862,MRP,0.000698812,0.000349406,Non-lethal,2862,1735,0,0,0,0,105,356,91,323
AT4G02570,2217,ESN,0,0,Lethal,2217,2328,0,0,0,0,76,252,140,497
AT4G02700,1941,MRP,0.002060793,0,Non-lethal,1941,2323,0,0,0,0,63,207,184,680
AT4G02780,2409,MRP,0.00788709,0.00166044,Non-lethal,2409,4477,0,1,0,0,88,297,332,1294
AT4G02790,1119,ESN,0,0,Lethal,1119,817,0,0,0,0,46,150,60,217
AT4G02980,597,ESN,0.001675042,0,Lethal,597,951,0,0,0,0,20,68,49,168
AT4G03110,1947,CND,0.010582011,0,Non-lethal,1326,1338,0,0,0,0,49,160,102,402
AT4G03240,564,ESN,0,0,Lethal,564,510,0,0,0,0,17,53,29,101
AT4G03280,917,CLB,0.004535147,0,Non-lethal,690,714,0,0,0,0,16,52,36,133
AT4G03430,3090,ESN,0.000647249,0,Lethal,3090,0,0,0,0,0,85,269,0,0
AT4G03550,5343,CND,0.001122965,0,Non-lethal,5343,514,0,0,0,0,171,563,38,139
AT4G03560,2202,CND,0.003633061,0,Non-lethal,2202,3237,0,0,0,0,82,272,185,654
AT4G04350,2922,ESN,0.000684463,0.000684463,Lethal,2922,1980,0,0,0,0,115,388,130,465
AT4G04720,1596,CND,0.001253133,0.001253133,Non-lethal,1596,1219,0,0,0,0,65,215,61,219
AT4G04770,1674,MRP,0,0,Non-lethal,1674,114,0,0,0,0,69,223,9,33
AT4G04780,420,ESN,0,0,Lethal,420,595,0,0,0,0,15,50,32,116
AT4G04885,2427,MRP,0,0,Non-lethal,2427,908,0,0,0,0,72,242,46,170
AT4G05120,1257,CND,0.000795545,0,Non-lethal,1257,777,0,0,0,0,44,151,58,220
AT4G05190,2373,CLB,0,0,Non-lethal,2373,1982,0,0,0,0,91,309,135,469
AT4G05410,1515,ESN,0.000660066,0.000660066,Lethal,1515,778,0,0,0,0,51,175,44,152
AT4G05450,594,ESN,0.001683502,0,Lethal,594,1094,0,0,0,0,17,57,70,237
AT4G05530,765,CND,0.005228758,0,Non-lethal,765,848,0,0,0,0,23,74,54,195
AT4G08150,1197,MRP,0,0.000835422,Non-lethal,1197,1445,0,0,0,0,25,81,90,355
AT4G08390,1384,CND,0.00182025,0.00182025,Non-lethal,1119,1036,0,0,0,0,25,84,66,241
AT4G08810,1659,CND,0,0,Non-lethal,1659,0,0,0,0,0,63,206,0,0
AT4G08870,1164,MRP,0.005473454,0,Non-lethal,1035,1005,0,0,0,0,30,102,79,284
AT4G08900,1029,MRP,0,0,Non-lethal,1029,653,0,0,0,0,27,92,42,141
AT4G08920,2046,MRP,0,0,Non-lethal,2046,600,0,0,0,0,62,197,51,178
AT4G08950,945,MRP,0,0,Non-lethal,945,0,0,0,0,0,45,154,0,0
AT4G09020,2295,CLB,0.002614379,0,Non-lethal,2295,2446,0,0,0,0,80,261,136,486
AT4G09080,1191,CLB,0.001679261,0,Non-lethal,1191,961,0,0,0,0,36,128,66,239
AT4G09570,1506,CND,0.000664011,0,Non-lethal,1506,1119,0,0,0,0,52,173,68,232
AT4G09650,705,ESN,0.002836879,0,Lethal,705,0,0,0,0,0,16,52,0,0
AT4G09820,1557,MRP,0.001926782,0,Non-lethal,1557,2638,0,0,0,0,48,164,198,732
AT4G09980,3006,ESN,0.000383142,0.000191571,Lethal,2892,1161,0,0,0,0,84,273,56,189
AT4G10090,789,CND,0.001267427,0,Non-lethal,789,1043,0,0,0,0,29,93,62,232
AT4G10180,1632,MRP,0,0,Non-lethal,1632,972,0,0,0,0,55,186,49,170
AT4G10380,915,CND,0.008743169,0,Non-lethal,915,2066,0,0,0,0,15,47,124,477
AT4G10710,3225,MRP,0.000310078,0,Non-lethal,3225,727,0,0,0,0,95,311,59,227
AT4G10760,2058,ESN,0.001943635,0.000485909,Lethal,2058,1308,0,0,0,0,61,192,70,262
AT4G11130,3402,CLB,0.000293945,0,Non-lethal,3402,467,0,0,0,0,134,456,32,107
AT4G11150,693,ESN,0,0,Lethal,693,913,0,0,0,0,19,60,61,223
AT4G11260,1077,CND,0,0,Non-lethal,1077,1128,0,0,0,0,36,120,79,269
AT4G11280,1488,MRP,0.003360215,0.000672043,Non-lethal,1488,267,0,0,0,0,60,197,24,97
AT4G11660,1134,CND,0,0.000881834,Non-lethal,1134,88,0,0,0,0,32,107,7,27
AT4G11720,2118,ESN,0.000472144,0,Lethal,2118,1376,0,0,0,0,77,252,85,316
AT4G11820,1391,MRP,0.002301496,0.000383583,Non-lethal,1386,1392,0,1,0,0,58,188,100,378
AT4G12030,1646,CLB,0.001955034,0,Non-lethal,1224,509,0,0,0,0,47,160,37,140
AT4G12420,1764,CND,0,0,Non-lethal,1764,1164,0,1,0,0,56,181,96,341
AT4G12470,486,CND,0.004115226,0.002057613,Non-lethal,486,0,0,0,0,0,14,45,0,0
AT4G12560,1242,MRP,0.000805153,0,Non-lethal,1242,431,0,0,0,0,46,161,20,83
AT4G12570,2622,MRP,0.000381388,0,Non-lethal,2622,613,0,0,0,0,101,332,31,105
AT4G12720,969,MRP,0.002844141,0.002275313,Non-lethal,969,964,0,0,0,0,31,111,51,184
AT4G13420,2358,CND,0.001696353,0.000848176,Non-lethal,2358,2779,0,0,0,0,73,235,203,759
AT4G13430,1530,CLB,0.004575163,0.001960784,Non-lethal,1530,2066,0,0,0,0,60,196,108,388
AT4G13510,1506,CND,0,0,Non-lethal,1506,0,0,0,0,0,37,117,0,0
AT4G13520,189,CND,0,0,Non-lethal,189,0,0,0,0,0,3,9,0,0
AT4G13750,8190,ESN,0.0004884,0,Lethal,8190,4178,0,0,0,0,338,1146,248,905
AT4G13770,1509,CLB,0.001325381,0,Non-lethal,1509,92,0,0,0,0,40,133,9,36
AT4G13890,1413,ESN,0,0,Lethal,1413,160,0,0,0,0,33,113,9,29
AT4G13940,2649,ESN,0.000824063,0,Lethal,1458,288,0,0,0,0,29,92,20,67
AT4G14070,2184,CLB,0,0,Non-lethal,2184,3734,0,0,0,0,84,284,227,811
AT4G14110,594,ESN,0,0,Lethal,594,1225,0,0,0,0,19,66,69,244
AT4G14130,870,CND,0.005747126,0,Non-lethal,870,166,0,0,0,0,25,82,11,37
AT4G14180,3807,MRP,0.000525348,0,Non-lethal,3807,1379,0,0,0,0,133,450,68,241
AT4G14210,1970,ESN,0,0,Lethal,1701,2841,0,0,0,0,69,225,151,523
AT4G14590,1527,ESN,0,0,Lethal,1527,45,0,0,0,0,57,192,2,6
AT4G14713,1046,MRP,0.00462963,0,Non-lethal,942,1500,0,0,0,0,44,148,88,320
AT4G14750,1164,CLB,0,0.000859107,Non-lethal,1164,291,0,0,0,0,42,133,25,102
AT4G14790,1716,ESN,0,0,Lethal,1716,1763,0,0,0,0,74,240,107,399
AT4G14850,2055,MRP,0.000486618,0,Non-lethal,2055,274,0,0,0,0,71,231,16,54
AT4G14870,534,ESN,0,0,Lethal,534,0,0,0,0,0,13,44,0,0
AT4G14880,969,ESN,0.001031992,0,Lethal,969,1141,0,0,0,0,32,106,77,266
AT4G14960,2544,MRP,0,0,Non-lethal,1353,198,0,0,0,0,30,94,7,24
AT4G15090,2484,CND,0.002012882,0,Non-lethal,2484,1000,0,0,0,0,97,335,67,233
AT4G15180,7008,MRP,0.001141553,0.000285388,Non-lethal,7008,3327,0,0,0,0,245,828,196,691
AT4G15230,4203,CLB,0.000475851,0,Non-lethal,4203,2383,0,0,0,0,170,581,141,494
AT4G15560,2154,ESN,0.002785515,0,Lethal,2154,883,0,0,0,0,68,218,65,225
AT4G15570,2457,ESN,0.000407,0,Lethal,2457,3687,0,0,0,0,95,328,217,786
AT4G15802,261,MRP,0,0,Non-lethal,261,1215,0,0,0,0,7,24,71,259
AT4G15880,1470,MRP,0,0,Non-lethal,1470,1559,0,0,0,0,63,216,76,264
AT4G15900,1461,CND,0.002053388,0,Non-lethal,1461,2208,0,0,0,0,42,137,133,487
AT4G15950,619,CLB,0,0,Non-lethal,618,633,0,0,0,0,23,81,40,143
AT4G16110,1994,MRP,0.001003009,0,Non-lethal,1995,813,0,0,0,0,53,172,53,198
AT4G16130,3120,CND,0.007692308,0,Non-lethal,3120,3662,0,2,0,0,83,291,221,811
AT4G16144,1522,ESN,0.005256242,0.00065703,Lethal,1524,1848,0,0,0,0,42,133,97,347
AT4G16155,1893,CND,0.001056524,0,Non-lethal,1893,1860,0,0,0,0,67,220,105,397
AT4G16280,2777,MRP,0,0,Non-lethal,2244,5122,0,0,0,0,64,220,266,950
AT4G16340,5493,ESN,0.006735846,0.0003641,Lethal,5493,6795,0,0,0,0,195,674,386,1398
AT4G16370,2214,ESN,0,0,Lethal,2214,344,0,0,0,0,52,176,22,86
AT4G16390,2109,MRP,0,0,Non-lethal,2109,0,0,0,0,0,73,246,0,0
AT4G16420,1718,CND,0.002741604,0,Non-lethal,1464,1507,0,0,0,0,63,214,98,354
AT4G16845,1446,MRP,0.00081103,0.00081103,Non-lethal,1323,2028,0,0,0,0,51,172,112,405
AT4G16860,3444,CND,0.020325203,0.007259001,Non-lethal,3444,3673,0,0,0,0,150,508,312,1194
AT4G16950,5826,CND,0.014010508,0.005487449,Non-lethal,4350,981,0,0,0,0,181,610,62,246
AT4G16990,3771,CND,0.001180289,0.000491787,Non-lethal,2391,2680,0,0,0,0,102,357,157,582
AT4G17040,918,ESN,0,0,Lethal,918,2411,0,0,0,0,43,139,126,435
AT4G17090,1647,MRP,0,0,Non-lethal,1647,338,0,0,0,0,44,140,16,53
AT4G17300,1704,ESN,0.002934272,0.000586854,Lethal,1704,1572,0,0,0,0,52,178,95,324
AT4G17380,2379,MRP,0.000840689,0.000420345,Non-lethal,2379,2948,0,0,0,0,88,304,163,572
AT4G17615,738,CND,0,0,Non-lethal,642,1620,0,0,0,0,32,108,112,410
AT4G17870,576,CND,0.006944444,0.001736111,Non-lethal,576,0,0,0,0,0,13,44,0,0
AT4G17970,1683,CND,0.004753417,0.000594177,Non-lethal,1683,558,0,0,0,0,66,223,36,135
AT4G18240,3123,MRP,0.004482869,0,Non-lethal,3123,1701,0,0,0,0,117,398,130,498
AT4G18370,972,MRP,0,0,Non-lethal,972,845,0,0,0,0,30,100,52,186
AT4G18470,1299,MRP,0.000769823,0,Non-lethal,1299,1229,0,0,0,0,57,191,98,357
AT4G18480,1275,ESN,0,0,Lethal,1275,190,0,0,0,0,49,158,13,53
AT4G18640,2037,CLB,0.000981836,0,Non-lethal,2037,1226,0,0,0,0,72,235,79,292
AT4G18710,1221,CND,0,0,Non-lethal,1143,1297,0,0,0,0,44,146,82,296
AT4G18750,2616,MRP,0,0,Non-lethal,2616,0,0,0,0,0,122,402,0,0
AT4G18770,1284,ESN,0.003894081,0.000778816,Non-lethal,1284,206,0,0,0,0,55,183,10,39
AT4G18780,2958,CLB,0,0,Non-lethal,2958,916,0,0,0,0,122,410,73,252
AT4G18830,1050,ESN,0,0.000952381,Lethal,1050,0,0,0,0,0,48,175,0,0
AT4G18960,1029,MRP,0.009485095,0,Non-lethal,759,4152,0,0,0,0,26,85,292,1065
AT4G18980,321,MRP,0,0,Non-lethal,321,0,0,0,0,0,17,61,0,0
AT4G19030,891,CND,0.003367003,0,Non-lethal,891,791,0,0,0,0,29,93,53,203
AT4G19040,2385,CND,0.000923788,0,Non-lethal,2175,3198,0,0,0,0,70,235,184,653
AT4G19100,645,MRP,0,0,Non-lethal,645,262,0,0,0,0,23,78,14,47
AT4G19230,1680,CLB,0.000699545,0,Non-lethal,1455,588,0,0,0,0,53,176,49,177
AT4G19350,543,ESN,0,0,Lethal,543,920,0,0,0,0,22,78,58,219
AT4G19490,3105,ESN,0.000644122,0.001932367,Lethal,3105,4036,0,0,0,0,99,331,228,829
AT4G19690,1680,MRP,0.005952381,0,Non-lethal,1044,193,0,0,0,0,38,125,14,49
AT4G20050,1446,MRP,0.002766252,0.000691563,Non-lethal,1446,1641,0,0,0,0,49,162,124,464
AT4G20060,3405,ESN,0,0.000587372,Lethal,3405,1136,0,0,0,0,150,506,73,253
AT4G20090,1983,ESN,0,0,Lethal,1983,0,0,0,0,0,78,251,0,0
AT4G20370,528,CND,0,0,Non-lethal,528,1427,0,0,0,0,10,30,90,333
AT4G20380,772,CND,0.002198769,0.001759015,Non-lethal,633,1024,0,0,0,0,17,57,57,196
AT4G20400,3393,MRP,0.003597769,0.000179888,Non-lethal,2865,1858,0,0,0,0,115,391,108,402
AT4G20740,2184,ESN,0.004120879,0.000915751,Lethal,2184,0,0,0,0,0,98,331,0,0
AT4G20780,576,CLB,0,0,Non-lethal,576,0,0,0,0,0,18,62,0,0
AT4G20900,1353,MRP,0,0.000739098,Non-lethal,1353,389,0,0,0,0,50,166,24,88
AT4G20910,2829,MRP,0.001767409,0,Non-lethal,2829,1483,0,0,0,0,103,354,84,306
AT4G21100,3267,ESN,0.003979186,0,Lethal,3267,3127,0,0,0,0,96,322,183,655
AT4G21130,1440,ESN,0,0,Lethal,1440,539,0,0,0,0,47,160,31,112
AT4G21150,2267,ESN,0.000484731,0,Lethal,2076,2983,0,0,0,0,78,265,180,654
AT4G21190,924,ESN,0,0,Lethal,924,510,0,0,0,0,33,113,29,106
AT4G21200,1458,MRP,0.002994012,0,Non-lethal,1017,2834,0,0,0,0,43,144,177,680
AT4G21270,2382,MRP,0,0,Non-lethal,2382,1924,0,0,0,0,89,294,117,444
AT4G21320,861,CND,0,0,Non-lethal,861,380,0,0,0,0,32,100,24,83
AT4G21330,624,MRP,0,0,Non-lethal,624,149,0,0,0,0,23,77,15,61
AT4G21540,1626,CND,0,0,Non-lethal,1458,1290,0,1,0,0,59,187,84,302
AT4G21670,2904,CND,0.000688705,0,Non-lethal,2904,2508,0,0,0,0,89,291,137,492
AT4G21680,1770,CND,0,0,Non-lethal,1770,267,0,0,0,0,58,196,15,53
AT4G21710,3567,ESN,0.002242781,0,Lethal,3567,2950,0,0,1,0,119,401,172,606
AT4G21790,876,CND,0.003424658,0,Non-lethal,876,1364,0,0,0,0,23,77,93,342
AT4G21800,1140,ESN,0,0,Lethal,1140,963,0,0,0,0,37,120,67,237
AT4G21860,714,CND,0,0,Non-lethal,609,661,0,0,0,0,23,71,35,121
AT4G22140,871,MRP,0,0,Non-lethal,705,970,0,0,0,0,23,80,57,210
AT4G22200,2409,CLB,0.00166044,0,Non-lethal,2409,1017,0,0,0,0,82,277,62,220
AT4G22220,504,MRP,0,0,Non-lethal,504,934,0,4,0,0,14,45,51,178
AT4G22260,1056,ESN,0,0,Lethal,1056,1328,0,0,0,0,33,108,79,286
AT4G22300,789,CND,0,0,Non-lethal,789,904,0,0,0,0,22,74,65,219
AT4G22950,660,CND,0.003030303,0.001515152,Non-lethal,660,2816,0,0,0,0,20,72,174,622
AT4G22970,6775,ESN,0.002294104,0,Lethal,6543,3327,0,0,0,0,258,871,182,658
AT4G23100,1674,ESN,0.000656168,0,Lethal,1569,2084,0,0,0,0,63,203,118,432
AT4G23250,3108,ESN,0.006756757,0,Lethal,3108,1915,0,0,0,0,127,432,129,484
AT4G23430,1166,ESN,0,0,Lethal,969,1354,0,0,0,0,26,84,74,264
AT4G23450,663,CND,0,0,Non-lethal,627,576,0,0,0,0,26,81,43,162
AT4G23640,2328,CLB,0,0,Non-lethal,2328,1488,0,0,0,0,93,310,80,285
AT4G23650,1590,CND,0.000628931,0,Non-lethal,1590,859,0,0,0,0,49,162,65,218
AT4G23660,1290,ESN,0,0,Lethal,1290,2243,0,0,0,0,57,195,144,509
AT4G23700,2463,CND,0.001218027,0,Non-lethal,2463,884,0,0,0,0,94,310,57,215
AT4G23810,975,CND,0,0,Non-lethal,975,99,0,0,0,0,33,118,11,43
AT4G23920,1053,CND,0.000949668,0,Non-lethal,1053,1198,0,0,0,0,30,104,70,248
AT4G24020,2880,MRP,0,0,Non-lethal,2880,1039,0,0,0,0,90,303,61,229
AT4G24120,2022,CLB,0.00049456,0,Non-lethal,2022,421,0,0,0,0,87,279,41,159
AT4G24160,1382,CLB,0,0,Non-lethal,1257,1083,0,0,0,1,47,152,54,185
AT4G24190,2657,ESN,0.002022654,0,Non-lethal,2472,1478,0,0,0,0,84,284,84,300
AT4G24210,456,MRP,0,0,Non-lethal,456,0,0,0,0,0,14,43,0,0
AT4G24230,1241,CND,0.000915751,0,Non-lethal,1101,532,0,0,0,0,39,132,30,102
AT4G24270,2684,ESN,0,0,Lethal,2454,3075,0,0,0,0,101,342,170,600
AT4G24280,2157,MRP,0.000927214,0.000463607,Non-lethal,2157,1187,0,0,0,0,60,192,55,195
AT4G24510,1266,MRP,0,0,Non-lethal,1266,343,0,0,0,0,38,139,24,90
AT4G24540,663,MRP,0.004524887,0,Non-lethal,663,2055,0,0,0,0,21,67,128,481
AT4G24580,2802,ESN,0.002855103,0,Lethal,2802,3568,0,0,0,0,88,312,209,752
AT4G24620,1848,CLB,0.00281294,0.000562588,Non-lethal,1842,1797,0,0,0,0,56,178,96,340
AT4G24960,797,MRP,0,0,Non-lethal,408,515,0,0,0,0,11,37,42,163
AT4G24972,531,MRP,0.007532957,0.003766478,Non-lethal,531,1536,0,0,0,0,15,54,107,397
AT4G25000,1272,MRP,0,0,Non-lethal,1272,445,0,0,0,0,53,178,23,75
AT4G25050,573,MRP,0,0,Non-lethal,450,397,0,0,0,0,20,65,24,86
AT4G25080,1293,ESN,0,0,Lethal,939,368,0,0,0,0,24,79,19,66
AT4G25140,522,CND,0,0,Non-lethal,522,240,0,0,0,0,9,29,12,42
AT4G25230,1737,CND,0.000575705,0,Non-lethal,1737,2489,0,0,0,0,59,197,143,491
AT4G25350,2238,MRP,0,0,Non-lethal,2238,829,0,0,0,0,86,295,53,190
AT4G25420,1134,MRP,0,0,Non-lethal,1134,294,0,0,0,0,36,127,21,81
AT4G25470,651,CND,0,0,Non-lethal,651,0,0,0,0,0,24,80,0,0
AT4G25480,651,CND,0,0,Non-lethal,651,0,0,0,0,0,24,80,0,0
AT4G25560,852,CND,0,0,Non-lethal,852,167,0,0,0,0,30,97,10,33
AT4G25640,1617,MRP,0,0,Non-lethal,1545,845,0,0,0,0,45,139,52,203
AT4G26070,1293,CND,0.000981354,0,Non-lethal,1065,834,0,0,0,0,39,128,48,176
AT4G26080,1305,CND,0,0,Non-lethal,1305,293,0,0,0,0,45,145,18,59
AT4G26090,2730,CND,0,0,Non-lethal,2730,0,0,0,0,0,88,294,0,0
AT4G26200,1344,MRP,0,0,Non-lethal,1344,296,0,0,0,0,43,141,23,82
AT4G26300,1929,ESN,0.000518403,0,Lethal,1929,2781,0,0,1,0,79,263,171,625
AT4G26420,1641,CND,0,0,Non-lethal,1131,462,0,0,0,0,39,127,36,133
AT4G26430,954,CND,0,0,Non-lethal,954,1144,0,0,0,0,19,62,63,229
AT4G26440,1707,CND,0,0,Non-lethal,1707,248,0,0,0,0,47,150,14,51
AT4G26466,498,ESN,0,0,Lethal,498,487,0,0,0,0,23,77,31,107
AT4G26500,1116,ESN,0,0,Lethal,1116,0,0,0,0,0,41,133,0,0
AT4G26690,2280,CLB,0.000877193,0.000438596,Non-lethal,2280,818,0,0,1,0,82,286,54,196
AT4G26850,1329,MRP,0.000752445,0,Non-lethal,1329,555,0,0,0,0,36,122,35,134
AT4G26900,1779,ESN,0.000562114,0,Lethal,1779,2316,0,0,0,0,67,218,139,500
AT4G27010,7209,ESN,0.000697642,0.000558114,Lethal,7209,2443,0,0,0,0,337,1155,144,525
AT4G27030,972,CLB,0,0,Non-lethal,972,0,0,0,0,0,25,79,0,0
AT4G27060,2595,MRP,0.00655106,0,Non-lethal,2595,895,0,0,0,0,78,261,52,183
AT4G27330,945,MRP,0,0,Non-lethal,945,188,0,0,0,0,34,112,14,56
AT4G27600,1416,ESN,0.003531073,0.000706215,Lethal,1416,837,0,0,0,0,46,152,42,160
AT4G27750,918,MRP,0,0,Non-lethal,918,876,0,0,0,0,17,58,58,201
AT4G27760,1131,ESN,0,0,Lethal,1131,1282,0,0,0,0,31,108,65,219
AT4G27800,1279,CND,0,0,Non-lethal,1167,912,0,0,0,0,28,88,54,189
AT4G28210,1047,ESN,0.00191022,0,Lethal,1047,251,0,0,0,0,30,99,13,45
AT4G28320,1296,MRP,0,0,Non-lethal,1296,384,0,0,0,0,53,171,18,60
AT4G28580,1227,ESN,0,0,Lethal,1227,288,0,0,0,0,33,109,15,58
AT4G28590,996,ESN,0,0,Lethal,996,466,0,0,0,0,37,123,21,80
AT4G28750,432,MRP,0,0,Non-lethal,432,506,0,0,0,0,6,20,25,86
AT4G28980,1440,ESN,0,0,Lethal,1440,192,0,0,0,0,36,114,11,35
AT4G29010,2166,MRP,0.000923361,0,Non-lethal,2166,2539,0,0,0,0,79,266,158,594
AT4G29040,1332,MRP,0.000750751,0,Non-lethal,1332,686,0,0,0,0,40,126,39,124
AT4G29060,2862,ESN,0,0,Lethal,2862,964,0,0,0,0,105,347,60,219
AT4G29130,1491,MRP,0,0,Non-lethal,1491,1037,0,0,0,0,47,155,63,217
AT4G29170,732,MRP,0.004474273,0,Non-lethal,693,1451,0,0,0,0,23,72,76,267
AT4G29660,312,ESN,0,0,Lethal,312,365,0,0,0,0,10,35,18,59
AT4G29810,1265,CND,0,0,Non-lethal,1119,824,0,0,0,0,42,134,47,164
AT4G29840,1581,MRP,0,0,Non-lethal,1581,0,0,0,0,0,41,134,0,0
AT4G29860,1161,ESN,0,0,Lethal,1161,2088,0,0,0,0,30,100,132,477
AT4G29910,1605,ESN,0,0,Lethal,1605,850,0,0,0,0,64,214,54,188
AT4G30120,1629,CND,0,0.000613874,Non-lethal,1629,820,0,0,0,0,54,185,57,212
AT4G30580,1071,ESN,0.003734827,0,Lethal,1071,904,0,0,0,0,43,146,57,207
