gene,CDS length,essentiality,SNV,InDel,lethal,Local CDS length,Local Intron length,Monroe CDS Count,Monroe intron Count,Weng CDS Count,Weng intron Count,Monroe CDS SNM Count,Monroe intron SNM Count,Weng CDS SNM Count,Weng intron SNM Count,Monroe CDS INDEL Count,Monroe intron INDEL Count,Weng CDS INDEL Count,Weng intron INDEL Count
AT3G23820,1383,CLB,0,0,Non-lethal,1383,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23980,2145,ESN,0.000932401,0,Non-lethal,2145,2478,0,0,0,0,0,0,0,0,0,0,0,0
AT3G24140,1245,MRP,0.004016064,0,Non-lethal,1245,1247,0,0,0,0,0,0,0,0,0,0,0,0
AT3G24220,1734,CLB,0,0,Non-lethal,1734,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G24260,1125,MRP,0.000888889,0.000888889,Non-lethal,1125,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G24320,3357,MRP,0.00476616,0,Non-lethal,3357,2986,0,0,0,0,0,0,0,0,0,0,0,0
AT3G24560,2508,ESN,0,0,Lethal,1983,724,0,0,0,0,0,0,0,0,0,0,0,0
AT3G24590,876,ESN,0.00456621,0.001141553,Lethal,876,451,0,0,0,0,0,0,0,0,0,0,0,0
AT3G24650,2163,MRP,0.000924642,0.000462321,Non-lethal,2163,707,0,0,0,0,0,0,0,0,0,0,0,0
AT3G25100,1791,MRP,0.001116695,0,Lethal,1791,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G25140,1680,MRP,0,0,Non-lethal,1680,215,0,0,0,0,0,0,0,0,0,0,0,0
AT3G25230,1795,CND,0.000896861,0,Non-lethal,1689,1230,0,0,0,0,0,0,0,0,0,0,0,0
AT3G25250,1266,CLB,0.003949447,0,Non-lethal,1266,118,0,0,0,0,0,0,0,0,0,0,0,0
AT3G25520,945,MRP,0.001352265,0,Non-lethal,906,849,0,0,0,0,0,0,0,0,0,0,0,0
AT3G25690,3357,CLB,0.00243563,0.000347947,Non-lethal,3015,682,0,0,0,0,0,0,0,0,0,0,0,0
AT3G25860,1443,ESN,0,0,Lethal,1443,511,0,0,0,0,0,0,0,0,0,0,0,0
AT3G26090,1380,MRP,0.000724638,0,Non-lethal,1380,1148,0,0,0,0,0,0,0,0,0,0,0,0
AT3G26410,1434,MRP,0,0,Non-lethal,1434,332,0,0,0,0,0,0,0,0,0,0,0,0
AT3G26420,738,CND,0,0,Non-lethal,738,1456,0,0,0,0,0,0,0,0,0,0,0,0
AT3G26570,2595,MRP,0.003882418,0,Non-lethal,1842,311,0,0,0,0,0,0,0,0,0,0,0,0
AT3G26680,1455,CND,0.000687285,0,Non-lethal,1455,843,0,0,0,0,0,0,0,0,0,0,0,0
AT3G26744,1485,CLB,0,0,Non-lethal,1485,353,0,0,0,0,0,0,0,0,0,0,0,0
AT3G26790,942,ESN,0.004246285,0,Lethal,942,782,0,1,0,0,0,0,0,0,0,1,0,0
AT3G26830,1473,CND,0.003394433,0.000678887,Non-lethal,1473,98,0,0,0,0,0,0,0,0,0,0,0,0
AT3G26900,843,ESN,0,0,Lethal,843,1268,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27000,1170,CLB,0,0,Non-lethal,1170,1828,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27060,999,MRP,0,0,Non-lethal,999,88,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27160,552,MRP,0.003623188,0,Non-lethal,552,772,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27460,920,CND,0,0,Non-lethal,813,1645,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27530,2745,MRP,0.000728597,0,Non-lethal,2745,3297,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27660,576,CND,0,0,Non-lethal,576,395,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27670,5526,ESN,0.001447702,0,Lethal,5526,2295,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27730,3402,MRP,0.000293945,0.000293945,Non-lethal,3402,2860,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27740,1335,MRP,0.0092827,0.000843882,Non-lethal,1293,1030,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27750,669,ESN,0,0,Lethal,669,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27810,681,MRP,0.007342144,0,Non-lethal,681,1817,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27820,1467,ESN,0,0,Lethal,1467,1166,0,0,0,0,0,0,0,0,0,0,0,0
AT3G27920,687,CLB,0.001455604,0.002911208,Non-lethal,687,875,0,0,0,0,0,0,0,0,0,0,0,0
AT3G28030,4440,MRP,0.002027027,0,Non-lethal,4440,2418,0,0,0,0,0,0,0,0,0,0,0,0
AT3G28470,954,MRP,0,0,Non-lethal,954,192,0,0,0,0,0,0,0,0,0,0,0,0
AT3G28730,1941,MRP,0.001545595,0.000515198,Non-lethal,1941,1604,0,0,0,0,0,0,0,0,0,0,0,0
AT3G28860,3759,MRP,0.003192338,0.000266028,Non-lethal,3759,3241,0,0,0,0,0,0,0,0,0,0,0,0
AT3G28910,972,CND,0.001028807,0,Non-lethal,972,442,0,0,0,0,0,0,0,0,0,0,0,0
AT3G29030,768,MRP,0.002604167,0,Non-lethal,768,763,0,0,0,0,0,0,0,0,0,0,0,0
AT3G29290,1623,ESN,0.003080715,0,Lethal,1623,82,0,0,0,0,0,0,0,0,0,0,0,0
AT3G29320,2889,MRP,0.000346141,0,Non-lethal,2889,1828,0,0,0,0,0,0,0,0,0,0,0,0
AT3G30180,1398,MRP,0.005007153,0,Non-lethal,1398,1245,0,0,0,0,0,0,0,0,0,0,0,0
AT3G33520,1266,MRP,0.012638231,0.001579779,Non-lethal,1266,420,0,0,0,0,0,0,0,0,0,0,0,0
AT3G42170,2091,ESN,0,0,Lethal,2091,666,0,0,0,0,0,0,0,0,0,0,0,0
AT3G43210,2817,MRP,0.000354988,0,Non-lethal,2817,2042,0,0,0,0,0,0,0,0,0,0,0,0
AT3G43300,5657,CND,0.003154574,0,Non-lethal,5277,5523,0,0,0,0,0,0,0,0,0,0,0,0
AT3G44110,1361,CND,0.00043573,0.00087146,Non-lethal,1263,682,0,0,0,0,0,0,0,0,0,0,0,0
AT3G44200,2871,MRP,0.000696621,0,Non-lethal,2871,1707,0,2,0,0,0,2,0,0,0,0,0,0
AT3G44260,843,CND,0.020166074,0,Non-lethal,843,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G44310,1279,CND,0.011244106,0,Non-lethal,1041,900,0,0,0,1,0,0,0,0,0,0,0,1
AT3G44480,3585,CND,0.025104603,0.015062762,Non-lethal,3585,1758,0,0,0,0,0,0,0,0,0,0,0,0
AT3G44530,3225,ESN,0.003492063,0,Lethal,3177,2045,0,0,0,0,0,0,0,0,0,0,0,0
AT3G44540,1590,CLB,0.001436782,0,Non-lethal,1482,2209,0,0,0,0,0,0,0,0,0,0,0,0
AT3G44550,1491,CLB,0.01676727,0,Non-lethal,1491,1859,0,0,0,0,0,0,0,0,0,0,0,0
AT3G44880,1614,MRP,0,0,Non-lethal,1614,733,0,0,0,0,0,0,0,0,0,0,0,0
AT3G45100,1344,ESN,0,0,Lethal,1344,1118,0,0,0,0,0,0,0,0,0,0,0,0
AT3G45130,2271,CLB,0.003522677,0.000880669,Non-lethal,2271,2700,0,0,0,0,0,0,0,0,0,0,0,0
AT3G45140,2691,CLB,0.0040877,0,Non-lethal,2691,1106,0,0,0,0,0,0,0,0,0,0,0,0
AT3G45150,498,ESN,0.016064257,0,Non-lethal,498,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G45300,1230,CLB,0,0,Non-lethal,1230,1960,0,0,0,0,0,0,0,0,0,0,0,0
AT3G45640,1113,CND,0.000898473,0,Non-lethal,1113,446,0,0,0,0,0,0,0,0,0,0,0,0
AT3G45780,2991,CND,0.002674691,0,Non-lethal,2991,4041,0,0,0,0,0,0,0,0,0,0,0,0
AT3G45890,1827,MRP,0.003284072,0,Non-lethal,1827,577,1,0,0,0,1,0,0,0,0,0,0,0
AT3G46530,2508,CND,0.004784689,0.003987241,Non-lethal,2508,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G46550,1263,MRP,0.002375297,0,Non-lethal,1263,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G46560,282,ESN,0,0,Lethal,282,388,0,0,0,0,0,0,0,0,0,0,0,0
AT3G46640,1947,MRP,0,0,Non-lethal,975,767,0,0,0,0,0,0,0,0,0,0,0,0
AT3G46740,2457,ESN,0.000407,0.000407,Lethal,2457,736,0,0,0,0,0,0,0,0,0,0,0,0
AT3G46790,1974,CLB,0.000506586,0,Non-lethal,1974,0,0,0,1,0,0,0,1,0,0,0,0,0
AT3G46970,2526,MRP,0.008313539,0.00277118,Non-lethal,2526,2072,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47390,2178,MRP,0,0,Non-lethal,1800,3135,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47440,771,CND,0.006485084,0,Non-lethal,771,163,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47450,1886,MRP,0.002372479,0,Non-lethal,1686,1369,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47500,1347,CND,0,0,Non-lethal,1347,342,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47620,1470,CND,0.003401361,0.001360544,Non-lethal,1470,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47690,831,MRP,0.003610108,0,Non-lethal,831,1163,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47710,279,MRP,0.017921147,0,Non-lethal,279,448,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47860,1062,CND,0,0.00094162,Non-lethal,1062,430,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47870,987,ESN,0,0,Non-lethal,987,94,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47930,2260,ESN,0,0,Lethal,1833,1094,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47950,2883,MRP,0,0,Non-lethal,2883,2078,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47990,1077,CND,0.000928505,0,Non-lethal,1077,1608,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48090,2598,CND,0,0,Non-lethal,1872,268,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48100,555,CND,0.007207207,0,Non-lethal,555,1074,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48110,3204,ESN,0.005617978,0,Lethal,3204,4650,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48160,1647,CLB,0,0,Non-lethal,1212,994,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48190,11538,MRP,0.001733403,0.00017334,Non-lethal,11538,19378,0,0,0,1,0,0,0,0,0,0,0,1
AT3G48250,1866,MRP,0,0.000535906,Non-lethal,1866,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48360,1095,CND,0.000913242,0,Non-lethal,1095,895,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48430,4083,MRP,0.000489836,0.000979672,Non-lethal,4083,765,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48470,3084,ESN,0.00226978,0,Lethal,3084,1982,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48500,2250,ESN,0.000975372,0,Lethal,2094,1106,0,1,0,0,0,1,0,0,0,0,0,0
AT3G48670,1944,MRP,0.001028807,0,Non-lethal,1944,838,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48690,975,CND,0,0,Non-lethal,975,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48750,885,ESN,0,0,Lethal,885,1689,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48930,483,ESN,0,0,Lethal,483,690,0,0,0,0,0,0,0,0,0,0,0,0
AT3G49170,2553,ESN,0,0,Lethal,2553,94,0,0,0,0,0,0,0,0,0,0,0,0
AT3G49180,1317,CND,0,0,Non-lethal,1317,748,0,0,0,0,0,0,0,0,0,0,0,0
AT3G49240,1890,ESN,0.001058201,0,Lethal,1890,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G49250,1263,CLB,0,0,Non-lethal,1263,928,0,0,0,0,0,0,0,0,0,0,0,0
AT3G49500,3591,CND,0.004734057,0.000278474,Non-lethal,3591,678,0,0,0,0,0,0,0,0,0,0,0,0
AT3G49600,3204,ESN,0.001872659,0.00031211,Lethal,3204,2861,0,0,0,0,0,0,0,0,0,0,0,0
AT3G49660,954,ESN,0,0,Lethal,954,580,0,0,0,0,0,0,0,0,0,0,0,0
AT3G49700,1413,MRP,0,0.000707714,Non-lethal,1413,259,0,0,0,0,0,0,0,0,0,0,0,0
AT3G49940,744,CND,0,0,Non-lethal,744,94,0,0,0,0,0,0,0,0,0,0,0,0
AT3G50060,906,CND,0,0.001103753,Non-lethal,906,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G50500,1203,MRP,0.01273306,0,Non-lethal,1110,990,0,0,0,0,0,0,0,0,0,0,0,0
AT3G50660,1542,MRP,0.022697795,0.001297017,Non-lethal,1542,1365,0,0,0,0,0,0,0,0,0,0,0,0
AT3G50820,996,MRP,0,0,Non-lethal,996,308,0,0,0,0,0,0,0,0,0,0,0,0
AT3G50870,888,ESN,0,0.001126126,Lethal,888,370,0,0,0,0,0,0,0,0,0,0,0,0
AT3G51060,1113,MRP,0,0,Non-lethal,1113,412,0,0,0,0,0,0,0,0,0,0,0,0
AT3G51160,1122,MRP,0,0,Non-lethal,1122,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G51240,1185,MRP,0.000525762,0,Non-lethal,1077,173,0,0,1,0,0,0,1,0,0,0,0,0
AT3G51460,1794,CLB,0,0,Non-lethal,1794,2457,0,0,0,0,0,0,0,0,0,0,0,0
AT3G51550,2688,ESN,0,0,Lethal,2688,175,0,0,0,0,0,0,0,0,0,0,0,0
AT3G51770,4907,CND,0,0,Non-lethal,2880,882,0,0,0,0,0,0,0,0,0,0,0,0
AT3G51780,810,MRP,0,0.001234568,Non-lethal,810,340,0,0,0,0,0,0,0,0,0,0,0,0
AT3G51820,1164,MRP,0.008591065,0,Non-lethal,1164,1470,0,0,0,0,0,0,0,0,0,0,0,0
AT3G51840,1311,CND,0,0,Non-lethal,1311,2045,0,0,0,0,0,0,0,0,0,0,0,0
AT3G51860,1380,CND,0,0,Non-lethal,1380,1682,0,0,0,0,0,0,0,0,0,0,0,0
AT3G51970,1038,CLB,0.000963391,0,Non-lethal,1038,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52115,1767,MRP,0.000565931,0,Non-lethal,1767,146,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52180,1275,MRP,0,0.000990589,Non-lethal,1140,2436,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52190,1197,CND,0.005012531,0,Non-lethal,1197,1597,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52280,1272,MRP,0.003522677,0.000880669,Non-lethal,1161,1026,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52380,990,ESN,0,0,Lethal,990,247,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52430,1626,CND,0.003075031,0,Non-lethal,1626,1101,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52450,1308,CND,0,0,Non-lethal,1308,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52560,830,CND,0,0,Non-lethal,495,782,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52590,387,ESN,0.002583979,0,Lethal,387,627,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52770,204,MRP,0,0,Non-lethal,204,804,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52940,1220,ESN,0,0,Lethal,1110,1634,0,0,0,0,0,0,0,0,0,0,0,0
AT3G53020,492,MRP,0.004065041,0,Non-lethal,492,672,0,0,0,0,0,0,0,0,0,0,0,0
AT3G53110,1491,MRP,0,0,Non-lethal,1491,1062,0,0,0,0,0,0,0,0,0,0,0,0
AT3G53130,1620,CLB,0,0,Non-lethal,1620,1431,0,0,0,0,0,0,0,0,0,0,0,0
AT3G53420,864,CLB,0,0,Non-lethal,864,685,0,0,0,0,0,0,0,0,0,0,0,0
AT3G53480,4353,CND,0.002986446,0,Non-lethal,4353,1926,0,0,0,0,0,0,0,0,0,0,0,0
AT3G53720,2529,CLB,0.004744958,0,Non-lethal,2529,1673,0,0,0,0,0,0,0,0,0,0,0,0
AT3G53760,2238,MRP,0,0,Lethal,2238,1845,0,0,0,0,0,0,0,0,0,0,0,0
AT3G53900,936,ESN,0,0,Lethal,891,1202,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54010,1965,ESN,0.000564016,0,Lethal,1908,2114,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54050,1254,MRP,0,0,Non-lethal,1254,323,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54110,921,MRP,0.007600434,0,Non-lethal,921,1186,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54170,993,ESN,0,0,Lethal,993,1556,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54220,1962,MRP,0,0.000509684,Non-lethal,1962,114,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54280,6552,CND,0.001596424,0.000319285,Non-lethal,6390,5650,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54320,2097,ESN,0.002988318,0,Lethal,1317,2474,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54340,699,MRP,0,0,Non-lethal,699,961,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54350,2109,ESN,0.000474158,0,Lethal,2109,2117,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54610,1707,MRP,0.002929115,0.000585823,Non-lethal,1707,2076,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54640,939,ESN,0.003194888,0,Lethal,939,1034,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54650,1782,ESN,0.001122334,0.000561167,Lethal,1782,1097,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54660,1698,ESN,0.000588928,0.000588928,Lethal,1698,1243,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54670,4453,ESN,0.00477327,0,Lethal,3720,4164,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54690,1053,ESN,0.000949668,0,Lethal,1053,172,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54720,2118,ESN,0.000472144,0,Lethal,2118,846,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54810,969,MRP,0.002063983,0,Non-lethal,969,840,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54870,2826,CLB,0.001415428,0.000353857,Non-lethal,2826,2415,0,0,0,0,0,0,0,0,0,0,0,0
AT3G54920,1506,CND,0,0.000664011,Non-lethal,1506,1661,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55010,1170,ESN,0.001709402,0,Lethal,1170,687,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55120,741,MRP,0,0,Non-lethal,741,427,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55130,2178,CND,0.000459137,0,Non-lethal,2178,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55250,834,MRP,0,0,Non-lethal,834,189,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55270,2354,CND,0.000849618,0,Non-lethal,2355,809,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55360,933,MRP,0,0,Non-lethal,933,738,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55400,2070,ESN,0,0,Lethal,1851,1340,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55480,3507,ESN,0.002534854,0,Lethal,3348,1452,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55510,1785,ESN,0.001680672,0.000560224,Lethal,1785,1201,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55530,822,MRP,0,0,Non-lethal,822,1314,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55610,2336,ESN,0.002222222,0,Lethal,2181,2531,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55620,738,ESN,0,0,Lethal,738,1217,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55630,1551,CLB,0,0,Non-lethal,1479,1132,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55830,1005,ESN,0.000995025,0,Lethal,1005,1028,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55990,1464,CND,0,0,Non-lethal,1464,1058,0,0,0,0,0,0,0,0,0,0,0,0
AT3G56040,2652,CLB,0,0.000377074,Non-lethal,2652,2142,0,0,0,0,0,0,0,0,0,0,0,0
AT3G56400,885,CND,0,0,Non-lethal,885,443,0,0,0,0,0,0,0,0,0,0,0,0
AT3G56800,450,CND,0,0,Non-lethal,450,490,0,0,0,0,0,0,0,0,0,0,0,0
AT3G56940,1473,MRP,0,0,Lethal,1230,446,0,0,0,0,0,0,0,0,0,0,0,0
AT3G56960,2340,CLB,0.000854701,0,Non-lethal,2340,589,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57040,705,MRP,0.004255319,0,Non-lethal,705,465,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57090,513,MRP,0.005847953,0,Non-lethal,513,842,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57130,1482,MRP,0.003584229,0.000512033,Non-lethal,1404,789,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57150,1698,ESN,0.001766784,0,Lethal,1698,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57180,1982,MRP,0.000504541,0,Non-lethal,1983,362,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57510,1296,MRP,0.005401235,0,Non-lethal,1296,1001,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57650,1170,ESN,0,0,Lethal,1170,1919,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57670,1152,MRP,0,0,Non-lethal,1152,1034,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57860,732,MRP,0,0,Non-lethal,732,661,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57870,483,ESN,0.002070393,0,Lethal,483,797,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57920,1065,MRP,0,0,Non-lethal,1065,338,0,0,0,0,0,0,0,0,0,0,0,0
AT3G58070,762,CLB,0.007874016,0,Non-lethal,762,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G59030,1524,MRP,0.001968504,0,Non-lethal,1524,641,0,0,0,0,0,0,0,0,0,0,0,0
AT3G59050,1467,ESN,0.001363327,0,Non-lethal,1467,775,0,0,0,0,0,0,0,0,0,0,0,0
AT3G59060,1449,CND,0.00599925,0.004499438,Non-lethal,1335,651,0,0,0,0,0,0,0,0,0,0,0,0
AT3G59220,864,CND,0,0,Non-lethal,864,433,0,0,0,0,0,0,0,0,0,0,0,0
AT3G59380,981,MRP,0.001019368,0,Non-lethal,981,592,0,0,0,0,0,0,0,0,0,0,0,0
AT3G59400,798,MRP,0.003759398,0,Non-lethal,798,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G59420,2688,MRP,0.001116071,0,Non-lethal,2688,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G59550,2082,ESN,0.002401537,0,Lethal,2082,1153,0,0,0,0,0,0,0,0,0,0,0,0
AT3G59770,5257,MRP,0.000426985,0,Non-lethal,4941,1809,0,0,0,0,0,0,0,0,0,0,0,0
AT3G60190,1875,CND,0,0,Non-lethal,1875,1410,0,0,0,0,0,0,0,0,0,0,0,0
AT3G60330,2886,CLB,0.002772003,0,Non-lethal,2886,1861,0,0,0,0,0,0,0,0,0,0,0,0
AT3G60370,729,MRP,0,0,Non-lethal,729,805,0,0,0,0,0,0,0,0,0,0,0,0
AT3G60460,894,ESN,0,0.003355705,Lethal,894,169,0,0,0,0,0,0,0,0,0,0,0,0
AT3G60500,1317,MRP,0,0,Non-lethal,1317,1004,0,0,0,0,0,0,0,0,0,0,0,0
AT3G60740,3765,ESN,0.000796813,0.000265604,Lethal,3765,2176,0,0,0,0,0,0,0,0,0,0,0,0
AT3G60830,1092,ESN,0.000915751,0,Lethal,1092,611,0,0,0,1,0,0,0,0,0,0,0,1
AT3G61110,261,CND,0,0,Non-lethal,261,662,0,0,0,0,0,0,0,0,0,0,0,0
AT3G61140,1326,ESN,0,0,Lethal,1326,1999,0,0,0,0,0,0,0,0,0,0,0,0
AT3G61190,1116,MRP,0.014336918,0,Non-lethal,579,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G61430,861,CLB,0,0,Non-lethal,861,596,0,0,0,0,0,0,0,0,0,0,0,0
AT3G61440,1386,CLB,0.011235955,0.003370787,Non-lethal,1107,801,0,0,0,0,0,0,0,0,0,0,0,0
AT3G61510,1467,MRP,0.000681663,0,Non-lethal,1467,769,0,0,0,0,0,0,0,0,0,0,0,0
AT3G61710,2007,ESN,0.001633987,0,Lethal,1554,1223,0,0,0,0,0,0,0,0,0,0,0,0
AT3G61730,1065,MRP,0,0,Non-lethal,1065,984,0,0,0,0,0,0,0,0,0,0,0,0
AT3G61780,3366,ESN,0,0,Lethal,3366,283,0,0,0,0,0,0,0,0,0,0,0,0
AT3G61850,2335,MRP,0,0,Non-lethal,975,681,0,0,0,0,0,0,0,0,0,0,0,0
AT3G61890,708,CND,0.007062147,0,Non-lethal,708,186,0,0,0,0,0,0,0,0,0,0,0,0
AT3G62030,1147,CND,0.001197605,0,Non-lethal,942,1194,0,0,0,0,0,0,0,0,0,0,0,0
AT3G62090,1527,MRP,0.00032175,0,Non-lethal,1092,358,0,0,0,0,0,0,0,0,0,0,0,0
AT3G62800,1445,MRP,0.000959693,0.001919386,Non-lethal,1068,619,0,0,0,0,0,0,0,0,0,0,0,0
AT3G62910,1269,ESN,0,0.000788022,Lethal,1269,1457,0,0,0,0,0,0,0,0,0,0,0,0
AT3G62980,1785,MRP,0.000560224,0,Non-lethal,1785,918,0,0,0,0,0,0,0,0,0,0,0,0
AT3G63190,828,ESN,0,0,Lethal,828,952,0,0,0,0,0,0,0,0,0,0,0,0
AT3G63250,1107,CLB,0.002123142,0.002123142,Non-lethal,1002,1011,0,0,0,0,0,0,0,0,0,0,0,0
AT3G63300,1629,CLB,0,0,Non-lethal,1497,1096,0,0,0,0,0,0,0,0,0,0,0,0
AT3G63410,1017,ESN,0.000983284,0,Lethal,1017,170,0,0,0,0,0,0,0,0,0,0,0,0
AT3G63420,297,MRP,0,0,Non-lethal,297,726,0,0,0,0,0,0,0,0,0,0,0,0
AT3G63490,1140,ESN,0,0,Lethal,1041,711,0,0,0,0,0,0,0,0,0,0,0,0
AT3G63520,1617,CLB,0.000618429,0.001855288,Non-lethal,1617,1340,0,0,0,0,0,0,0,0,0,0,0,0
AT3G63530,747,MRP,0,0,Non-lethal,747,1053,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00020,4082,ESN,0.00042735,0.0002849,Non-lethal,3564,3906,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00100,456,MRP,0,0,Non-lethal,456,496,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00220,687,ESN,0,0,Lethal,687,1254,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00310,909,ESN,0,0,Lethal,909,470,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00330,1236,ESN,0.004854369,0,Lethal,1236,405,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00450,6762,MRP,0.000887311,0,Non-lethal,6762,1480,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00620,1083,ESN,0.008310249,0,Lethal,1083,441,0,1,0,0,0,0,0,0,0,1,0,0
AT4G00650,945,MRP,0.003174603,0,Non-lethal,945,482,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00710,1470,CND,0,0,Non-lethal,1470,911,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00730,2622,MRP,0.000485201,0,Non-lethal,2409,1954,0,0,0,0,0,0,0,0,0,0,0,0
